Username,followers_old,size_old,found,UserID,is_private,mediacount,followers_new,followees,external_url,is_business_account,business_category_name,biography,full_name,is_verified,profile_pic_url,size_new
simplylauriephotography,5300,nano,TRUE,3047593819,FALSE,4473,5410,315,https://www.simply-laurie.com/,TRUE,None,"Landscape photographer based in St. Joe, Michigan, I love capturing the simple beauty of SW Michigan. #simplylauriephotography",Simply Laurie Photography,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/270582954_499464644724396_2566029385971130495_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=KB2wp5ZqE7EAX9ZjF4E&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCwrUZsg7ZcKcBAXPFuMevxtUPONEPtCTPt7Tgxhz8TCA&oe=64122897&_nc_sid=5e3072,nano
jhseidman,5500,nano,TRUE,1276516822,FALSE,335,5521,1556,http://linktr.ee/jhseidman/,TRUE,None,📍LA\n@searchingforjoshbrolin @seekatv \n“Fall to Fame” @mydekkoo \n@sovereigntalentgroup 👉 @chelseamakela \nAll the things!👇,Jacob Seidman,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/273470184_504911094317192_608069634378537224_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=igldbFR3WokAX-UV3kf&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfCGyYL2lwii_AFUWsaFlA5hOJqMT5X9c38XRNM4wLpdOA&oe=64137266&_nc_sid=5e3072,nano
astarbydesign,5200,nano,TRUE,32492002,FALSE,1195,5576,6253,https://linktr.ee/astarbydesign,FALSE,None,"God created me to be a Star; therefore I am a Star by God’s Design #Bartender, #Owner of @charmbarevents SnapChat👻: @aStarByDesign $astarbydesign",Ayesha Fatima Goins,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/309220280_487056156640319_7384796667563284037_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=_LVCWigW5CcAX_vaWtg&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfA-75MKHs1Ka1hB1Bd_oQ9V_Nt3udEptSpacOG8nX3jSw&oe=6412C78D&_nc_sid=5e3072,nano
peacewellnessandessentialoils,5700,nano,TRUE,520763367,FALSE,615,5613,151,https://linktr.ee/peacewellnessandessentialoils,TRUE,None,"celiac disease & IBS-warrior\nIIN Certified Health Coach \ni help young women take control & achieve wellness 🌿\nlet’s get you some oils, babe👇🏼",s i d n e y,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/306778504_1136746710271321_5582652147711685422_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=BNXwYH2PMlQAX-b2Ixb&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAhDclWN-4IwoqmISkgLHY4C7YzDIsQ3ebhZBaTmPrzTQ&oe=64137BD1&_nc_sid=5e3072,nano
sheknowssports_,5000,nano,TRUE,310468626,FALSE,355,5917,3153,https://bit.ly/3GYQTff,FALSE,None,Reporter/ Commentator @espn\nSideline Reporter @connecticutsun 🏀🧡\nΣΓΡ🐩 💙💛 | I❤️TA🐻,Terrika Foster-Brasby,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/328855364_1352206725320913_3136302793556561865_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=7f9-cQo7PcgAX88fhWq&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDH9RLviqQ4KpY3Ghgv46eyUpbt4mYgqFyeWYoeQCfCPg&oe=64136091&_nc_sid=035b3a,nano
jennyrisher,5400,nano,TRUE,503194792,FALSE,87,5698,1492,http://www.jennyrisher.com/,FALSE,None,Lifestyle | Editorial | Automotive\n2x Author #heartsouldetroit #dcyphered\nEducator @ccs_detroit BFA/CCS Alumni  Permanent collection @diadetroit,Jenny Risher,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/288205217_363598209195012_4012237690581207579_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=GRkNDeWTtO4AX_tBsLV&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDGz5lIcsCd78-pCAsNDVTxS9TlfJ5caVbp4HMW0lsLJQ&oe=64136FED&_nc_sid=5e3072,nano
roobensoncredit,5200,nano,TRUE,13443862288,FALSE,42,5161,1892,https://www.ucesprotectionplan.com/RPierreLouis2,TRUE,None,🧠 |Visionary\n📊 |Credit Specialist \n📈 Investor Trader\n👇 Contact 📲 786-644-9305,Financial Educator,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/81824615_497715044282276_1180524881461116928_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Fbi4SR3lYw4AX-VVHOA&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAVKujf3dovw79CgbWYMspEzURLwBCp7MM4zjxePq0n8g&oe=64122474&_nc_sid=5e3072,nano
keemachang,5200,nano,TRUE,12381231726,FALSE,212,5072,1711,https://linktr.ee/keemachang,TRUE,None,"💎 MUA • Hair-Stylist\n📍 Miami, Florida \n📧 bookkeemachang@gmail.com\n🇻🇮🇧🇧🇱🇨",Keema Chang,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/274472740_517962646365482_2446175145619571302_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=UbppOKP-SYgAX_T4ANA&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfDBixzjUvCD0CrdrfT8m5hSxIhEFWK5Fhb0Tmc9PqvrAw&oe=6412B0C1&_nc_sid=5e3072,nano
jonrika_norwood_insuranceboss,5900,nano,TRUE,40983685,FALSE,6673,6230,3566,https://linktr.ee/jlsinsurance,TRUE,None,"Life Insurance Broker\nLicensed in MS.,TX., GA. & LA., TN,MS.NC., SC., TN., VA. \n☎️ 504.258.8694  \n❤️ co-owner @reinenola",Jonrika Norwood,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/325671444_515642083747575_44490221813489054_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=wTrojiXkCc0AX9ijDpR&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBagbWdUHDZGEMM-k4Av3kDegYEnb2qM1AQS2CQ1DJ-Dw&oe=6412CC2F&_nc_sid=5e3072,nano
majormindz,6200,nano,TRUE,1382545615,FALSE,568,6181,6887,None,FALSE,None,I connect people with people and businesses with Business\nSpecializing in Video Production.  #consultant #EventSpecialist #NetworkingKing,Marketing Genius,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/17934371_1674913396145692_791889607426834432_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=7OXzc6pUNXkAX9qdYCP&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfBoXhUphbvMt3APOW7ZZetf7tlutCToH0FRCxI8FGr2vA&oe=641381DF&_nc_sid=5e3072,nano
caseypalmer,5500,nano,TRUE,1151930,FALSE,1514,5451,4002,https://caseypalmer.com/instagram/,FALSE,None,Father to two. Husband to one. Second to none.\nChanging how the world sees FATHERHOOD.\nA Dad helping men STEP UP.\n📍 Toronto\ncasey@thinkrmarketing.com,Casey Palmer,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/274202556_535497801130606_813666735811630704_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=kJM0u1spaj4AX_itNwa&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfB3aY8kM27cpnpO39ogv9XeNzmFiIUjUG736lFboEN-Sw&oe=6412BA47&_nc_sid=5e3072,nano
nicolenagel__,6300,nano,TRUE,21237787,FALSE,1498,5765,1245,https://iconicfocus.com/portfolio/nicole-nagel/,FALSE,None,Actor & Model\nArts & Crafts & Diaries\nLos Angeles/Berlin/Hamburg,Nicole Nagel,TRUE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/311947275_825207018817623_3524773966245034261_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=zu_gTXgc6TwAX-dQDvd&edm=AKralEIBAAAA&ccb=7-5&oh=00_AfAvAvjnLYLqTZ-L5qNY1Ikl__NZwLZaiwyKh_U8pZnZYA&oe=6412BCE7&_nc_sid=5e3072,nano
mollypate2,6100,nano,TRUE,188501260,FALSE,4490,6113,569,https://molly-pate.pixels.com/,TRUE,Creators & Celebrities,NA,Molly Pate,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/288220965_1001537593878925_5901399472312465273_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=nIYPQeNpuVMAX9lMYdt&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAhWXqTz9reHZ4TPpFuXS--XSt89kynnLoFMdBvoyVSWA&oe=6414C2FC&_nc_sid=035b3a,nano
landri_liftsalot,5500,nano,TRUE,19571903,FALSE,1795,6890,4494,https://linktr.ee/landri_liftsalot,TRUE,Creators & Celebrities,Mom👩‍👦@john.turin 👩‍❤️‍💋‍👨 Sponsored by @sisters_of_iron 💕Army Vet W/PTSD 539 dots PWRLFTR 💪      Strength & Nutrition Coach ⛓Links⬇️,Landri Peden,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/320383905_109421871946811_8339831636590900984_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=U-0k0CgtBxgAX-lHujW&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAdnc6Ar9-zIfHfyqb8P4O_TTmHgcYvPKcOR87qC5oYtQ&oe=64142052&_nc_sid=035b3a,nano
marinamonee,6300,nano,TRUE,929534499,FALSE,82,6514,3243,https://www.amazon.com/shop/marinamonee,FALSE,None,💯🙏🏾Operating in all God-given Gifts and Talents\nCreator of \n@themonologueroomla 🎬  @tastyboxe_charcuterie 🍇🧀🍓🫒\n#moneefauxlocs 💇🏽‍♀️ DM to order \n#bgp,MarinaMoneéKidd,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/325748998_867054224413276_2829025955465993338_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=dCCQrhg833MAX-w24IO&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDSKqKRHqUNkSPHlc8rXnFFvAzvrqW5b-xybE5zQJPwFQ&oe=6413B816&_nc_sid=035b3a,nano
djnish07,6100,nano,TRUE,2799423214,FALSE,355,6549,845,https://m.youtube.com/watch?v=jst-wqHLlHk,FALSE,None,Actor & DJ,Nishad Nayak,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/273589763_654744379102631_6082296475789535682_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=rnl55inwZJEAX-5aYvg&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAFt-1oPPzLikCemaLwKGFdB9PyXDxxXMxHIzzT0Sn33Q&oe=6413E547&_nc_sid=035b3a,nano
dr_milhizer,6300,nano,TRUE,7321256404,FALSE,186,8058,2934,http://www.drmilhizer.com/,TRUE,Professional Services,"📍 Milhizer Medical: Tempe, AZ\n📸 TikTok: @Dr.milhizer\n👩🏻‍⚕️Peptides, Hormones, Anti-aging, Pain Relief, Gut Heath\n🏔Lover Of Nature",Dr. Ashley Milhizer,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/40075211_688957998140443_4649942868385857536_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=5iOGLaTXiJoAX-sxIHZ&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDUs54sp3I-gjgGPPgRS1AyEObbFcOgViz8Jbqk4QUtbg&oe=6414A5F5&_nc_sid=035b3a,nano
ashnicolelit,5100,nano,TRUE,1493001365,FALSE,38,5088,3300,http://linkup.genesisstory.co/,TRUE,Business & Utility Services,#BrandMessaging Mentor to Growth-Stage Indie Brands & Pivoting Female Founders\n⏰ The Avow Agency\n⚡️Evolve. Elevate. Emerge,The Vision Vanguard,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/121706054_692502564980056_5284383045045265997_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=9TpH3fp5Re0AX-opysk&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfB_7bxl1p_El8Qg33trpbC9-qa-h09s3mM6-hCh-7OqfA&oe=641500CA&_nc_sid=035b3a,nano
ms_missy_miss,6200,nano,TRUE,39594616,FALSE,51,6104,2104,None,FALSE,None,"BGSU Alumna 💅🏾, MBA holder👩🏾‍🎓..  🇺🇸 🇰🇷 🇹🇭 🇲🇽 🇨🇦 🇨🇳 U.S Army Soldier. Credit Repair Specialist and Milan’s Mommy👩‍👧",Deshay Ward,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/280093559_450553563499958_2879775273881513875_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=SFVDc1F_t68AX8kH01t&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBvim7X1PY1zeFeN93iKHUTOmUkdJCl54Q2NFXSj080yw&oe=641538FB&_nc_sid=035b3a,nano
thelaurencrocker,5200,nano,TRUE,11579702,FALSE,3942,5324,3053,https://www.allaccess.com/net-news/archive/story/219986/in-this-week-s-women-to-watch-charese-fruge-talks-,FALSE,None,"Co host of Blaine & Lauren @96.3wdvd 🎙 \n@4liveinthed contributor 🎬\nWife, Dog Momma and Human Momma. \nStillbirth Awareness 🤍\nIVF Warrior ❄️\n👫👼🏼🌈👶🏼🐾🎉",Lauren Crocker 💋,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/81931673_833126500443764_6128113299901906944_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=tvMfQufEs0QAX9nnUpN&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfC_keyeTV5ZhN-Tt9huGBz8hAVHZqj0_YXu9wUtss4nHQ&oe=6413DACB&_nc_sid=035b3a,nano
laurenkostercreative,5900,nano,TRUE,44852036,FALSE,2694,6000,2320,None,FALSE,None,▫️I can totally make that!\n▫️design lover + DIY queen | family | travel\n▫️currently updating our 80s #kosterhouse \n▫️event design,Lauren Koster | DIY + design,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/18382072_312461825854483_7463892169552560128_a.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=lf8Qmiu_fVUAX8xCHC_&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDJ_OeitAyG2nt3kBDQ5w4lq7Xqj6VftpDp6E_2-pdY9A&oe=6413A1B9&_nc_sid=035b3a,nano
teresakovalak,5800,nano,TRUE,1346511797,FALSE,1234,6150,872,https://www.youtube.com/TeresaKovalak,TRUE,Creators & Celebrities,Michigan based artist 🎨,Teresa Kovalak,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/317545011_883026022860200_6111747313315959644_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=zfAHrIBTijYAX-eX6CF&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCM24z0t6llSZCtXNm1lkheTForxVVhsnU_S9ChgXtM0w&oe=641545B8&_nc_sid=035b3a,nano
mizz_triggaa,6000,nano,TRUE,243735702,FALSE,511,6732,6608,None,TRUE,Personal Goods & General Merchandise Stores,"♉️Mother of a KING 👑♐️ \n💳💵Master Credit Specialist Trade-Lines Dealer ✈️Hotel, Vacation Getaway 🔌 Certified Mixologist😈 Spades Queen♠️  BOSS💰",NA,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/306720305_621923152942368_1290491509300882960_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=iT7lRwACstYAX8YHYpP&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDVegfjxOtf1arAy0rE7YfkB0RPsRUnnqfYbETLobUdOw&oe=6413BA4E&_nc_sid=035b3a,nano
sawyer_overway,5800,nano,TRUE,16524948,FALSE,670,5835,1303,https://msha.ke/sawyer_overway,FALSE,None,wellness as a lifestyle + helping others do the same\nco-founder + coach: @teamhustleandheart 💖⚡️\nwelcome to my journey <3,Sawyer Overway,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/323494665_743644347373576_575421125668910828_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=VePE9vAjMhEAX8S_acY&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBH1cMPLpsGAlgTQq6_Sq4qyM3IgCi8FD91QWkgBYJGCw&oe=641442FA&_nc_sid=035b3a,nano
ventureswithtrav,6000,nano,TRUE,12168349,FALSE,68,5935,3831,None,FALSE,None,Lifestyle + Wellness and whatever else springs to mind\nMSW student\nContact: ventureswithtrav@gmail.com \n📍Miami/Fort Lauderdale \n🇧🇧 🇯🇲,Travis Moore,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/75284454_432219431065901_4882287374895153152_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=105&_nc_ohc=tS6PrRFDPtcAX9fLEuV&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBjsSjuLLJ9xHZOcY3KVdavqHLetzDlLJJ9DsbO0oCeuQ&oe=6414755D&_nc_sid=035b3a,nano
angelagentrybrown,6800,nano,TRUE,281241545,FALSE,250,6834,814,https://shoutoutla.com/meet-jahdyn-faith-singer-songwriter/,TRUE,Creators & Celebrities,Founder|CEO| BYSB Talent Agency- \nTelevision-Film Agent 🎬Media & Talent | Film Producer|Finance-Distribution | International \nGOD CHASER🙏🏼BelieveYHWH,Angela  Brown,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/59436633_807806782938952_4002007671229120512_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=HiI9FD4lE70AX9HGXFK&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfBiDNdAiAL_V-mZ5bo73wk3ae_PufCjMoUkLq-fmAXAcg&oe=6414CEAB&_nc_sid=035b3a,nano
glynnaiden,6700,nano,TRUE,315853590,FALSE,172,9102,2131,None,TRUE,General Interest,"Character designer, street artist, series creator, father, daydreamer. 🙌To discuss cool opportunities contact glynnaiden@gmail.com",Aiden Glynn,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/53711805_561681484339750_4835458783826149376_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=110&_nc_ohc=U-ltdGgmOVUAX9zhB7N&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfA5ID8X5HduPvzfg0ME7qkLXQhZgDUmYB53tcicuA4VNQ&oe=64142D40&_nc_sid=035b3a,nano
songlistmusic,8100,nano,TRUE,225067425,FALSE,1762,8053,4948,https://soundcloud.com/songlistmusic/purpose-by-songlist,TRUE,Publishers,Hello to the hello!!!\nAs you may know I am a R&B singer/ songwriter from the Bron.x. \nLeRoyale Mgmt,SonglistMusic,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/120457184_327177545049496_4265085320903738510_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=S-1RVaKAXToAX8ddvlg&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAC9TWzPwbR2PAk_P9BOaBFQDjFmmL0YoigzuG6ABw_aQ&oe=64143BB4&_nc_sid=035b3a,nano
moneymenders,7400,nano,TRUE,5574946769,FALSE,491,6952,6686,http://moneymendershawaii.com/,TRUE,None,✨Hawaii’s #1 Financial Service✨\nWe Can Help You:\n✨ Overcome Debt\n💰 Build Your Savings\n🔆 Boost Your Credit\n👇🏼 Learn More - it’s easy & free to try!,Money Menders,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/140515524_452590345911525_7756922506503605668_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=109&_nc_ohc=hxGX2OeM9-8AX_oYv4C&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDYbEZTx_YNILsE6gzWRE9C6EFhA4XECGO7OYQUz-sCjQ&oe=6413C4E1&_nc_sid=035b3a,nano
pashadesigns,7000,nano,TRUE,20877997,FALSE,575,7228,2196,http://www.pashamoezzi.com/,TRUE,Personal Goods & General Merchandise Stores,Designer - goldsmith - instructor. Fascinated by architecture and deco industries forms. Iranian born and home for now is Toronto.,Pasha Moezzi     پاشا معزی,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/152633799_718777392362293_6865395556848754059_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=TDzBgioY4k4AX_ZGTSU&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCB13LhovgEWfMo2KzjdoiD2g2y3AzRnXa5_R2toWqc8Q&oe=6414EE90&_nc_sid=035b3a,nano
righteous_e,7900,nano,TRUE,2152750539,FALSE,45,8199,1081,http://righteouspersonaltraining.com/,FALSE,None,💪🏾@loverighteoustraining \n📚🔜 @fromfelontofather,Holistic Development,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/240807365_520535172382196_5556368531219782208_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=108&_nc_ohc=vIIiMKt8gOoAX_CQubv&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCCECf_91QUKnrt5wI6NZBeHhxAXalsx2fptuPsdrTw7Q&oe=6414CEFD&_nc_sid=035b3a,nano
jessiebrave,6400,nano,TRUE,319269463,FALSE,1689,6630,2008,None,TRUE,Creators & Celebrities,"S a i l i n g in circles since 2012 \nAmericas Great Loop, N. Atlantic Ocean Loop \nSV ALEKONA | LAKE MICHIGAN\nPhoto | @j.zevalkink",J E S S I E B R A V E,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/318760277_1114741749234411_3405021015976087774_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=w2H-4Jr7-QcAX_vk440&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfDbsuUBrLaI5LhyUU2MUD_zoVnpW4lGNNvR9WQeCpFZlw&oe=64148FAA&_nc_sid=035b3a,nano
maggiegrigoryan,7800,nano,TRUE,54974128,FALSE,392,8099,839,None,FALSE,None,TV host! Actress! Life💖,Maggie Grigoryan,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/290436582_433808778379839_2779902863190901646_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=103&_nc_ohc=tiM5M3STdhoAX-m2b8g&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCs6t1p0yCJj-9Pdd1y2cwyY8X7Cd9X9tB5BMKLdN4qXQ&oe=64156E57&_nc_sid=035b3a,nano
rodrigueznicolea,7215,nano,TRUE,1604569782,FALSE,273,7188,2338,https://msha.ke/bynicole,FALSE,None,Beauty & Creative\n@lewksbynicole @swtswithlove,𝒩𝒾𝒸𝑜𝓁𝑒,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/329617630_1538362259974139_7815345410693077898_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=i7KXaGeTILcAX_udb5Z&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfA-koBLtShpN9jlX3u403NjhnTZ1SJ0-6YHvcQHJY1STQ&oe=64149A90&_nc_sid=035b3a,nano
monetarymindset_,7100,nano,TRUE,481259664,FALSE,203,6889,2237,https://g.page/r/CQyWIDjLIULnEAo?fbclid=IwAR0LsRxps8K5HABZXVAR_mzTCoZ_DPIdcegDEUdW03SkPaV8H3Hp45aoTEk,TRUE,Creators & Celebrities,💰| Financial Advisor  \n💳| The Income Tax Guru \n⭐️⭐️⭐️⭐️⭐️ Reviews 👇🏾,The Credit Goat 🐐,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/333142106_491484903024985_8300674090242461313_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=FCotSCq_v-QAX_06cX7&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfAY2mUNwfPiqioa4psCI7MYZEfQhnvduvJcyLT1Oli22g&oe=6413F97A&_nc_sid=035b3a,nano
alejandro.barrios1,7200,nano,TRUE,9762486,FALSE,251,7386,629,https://www.imdb.com/name/nm6019128/?ref_=fn_al_nm_1,FALSE,None,On tv playing pretend 📺\nSometimes I’m traveling 🛩⠀⠀⠀ ⠀⠀⠀\nChicho @QueenOnUSA,⠀⠀⠀⠀⠀Alejandro Barrios,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/11055497_1568962433380465_1015321325_a.jpg?_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=101&_nc_ohc=I1afwHoQ1O0AX_6yWc6&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCnUFE9Y2HJ4wrCoLyieeUTfEx0Lub3GXVJkLuzCsoerQ&oe=6414CA10&_nc_sid=035b3a,nano
sarekaunique,6700,nano,TRUE,1113951132,FALSE,1528,7608,2734,https://lnk.bio/sarekaunique,FALSE,None,"Michigan Abstract Artist | Illustrator | Designer\nFounder 🌸@blackgirlsillustrate 🛍\n👇🏾Artwork, Prints, Commissions & More",Sareka Unique® Art & Design,FALSE,https://scontent-muc2-1.cdninstagram.com/v/t51.2885-19/270783582_1531600907206744_6807918136053615182_n.jpg?stp=dst-jpg_s150x150&_nc_ht=scontent-muc2-1.cdninstagram.com&_nc_cat=104&_nc_ohc=bE5z2xDK6ocAX9LVf8R&edm=AKEQFekBAAAA&ccb=7-5&oh=00_AfCSMCdqXj_0h32c2vwMUB9i4SKlC9FNKpKgyDwWRTEqEg&oe=6414820F&_nc_sid=035b3a,nano
